UID,SLX,filename,cellcycle,min_ploidy,max_ploidy
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000476_R15-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000477_R15-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000478_R15-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001345_R50-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001346_R50-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001436_R62-C47.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001435_R62-C43.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001434_R62-C42.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000634_R19-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001204_R42-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000209_R08-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000210_R08-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000208_R08-C14.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000207_R08-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000206_R08-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000211_R08-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000212_R08-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000008_R03-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000006_R03-C15.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000007_R03-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000005_R03-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000595_R18-C15.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000594_R18-C14.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000596_R18-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000593_R18-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000898_R31-C12.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000897_R31-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000899_R31-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000900_R31-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001146_R40-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000003_R03-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000776_R24-C14.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001180_R41-C39.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001173_R41-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000741_R22-C21.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001175_R41-C33.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001174_R41-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001177_R41-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001176_R41-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001179_R41-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001178_R41-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001364_R51-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001363_R51-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001361_R51-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001362_R51-C33.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001359_R51-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001360_R51-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001299_R48-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001303_R48-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001302_R48-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001301_R48-C25.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001300_R48-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001305_R48-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001304_R48-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000158_R06-C69.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000157_R06-C68.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001377_R53-C39.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000150_R06-C61.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000149_R06-C60.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000152_R06-C63.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000151_R06-C62.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000154_R06-C65.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000153_R06-C64.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000156_R06-C67.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000155_R06-C66.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001256_R45-C39.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001253_R45-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001255_R45-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001254_R45-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001250_R45-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001249_R45-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001252_R45-C33.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001251_R45-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000277_R09-C62.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000181_R07-C47.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000275_R09-C60.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000179_R07-C45.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000178_R07-C42.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000282_R09-C67.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000279_R09-C64.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000280_R09-C65.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000283_R09-C68.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000284_R09-C69.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000182_R07-C48.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000183_R07-C49.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000807_R26-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000806_R26-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000805_R26-C25.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000362_R12-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000363_R12-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001298_R47-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001278_R46-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001317_R48-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001277_R46-C43.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001276_R46-C40.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001313_R48-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000826_R27-C40.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000827_R27-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000828_R27-C43.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000829_R27-C45.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000830_R27-C46.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000831_R27-C47.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000832_R27-C49.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001314_R48-C42.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000103_R05-C57.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000102_R05-C56.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000101_R05-C55.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000099_R05-C53.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000098_R05-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000471_R15-C09.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000470_R15-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000469_R15-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001347_R50-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000105_R05-C59.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000104_R05-C58.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001203_R42-C42.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000204_R08-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000205_R08-C09.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000012_R03-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000013_R03-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000010_R03-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000011_R03-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000597_R18-C20.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000598_R18-C21.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000896_R31-C09.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000662_R19-C70.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001368_R51-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001369_R51-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000704_R21-C07.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000705_R21-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001128_R39-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001158_R41-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001358_R51-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001357_R51-C28.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001354_R51-C25.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001353_R51-C24.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001356_R51-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001355_R51-C26.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001352_R51-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000924_R32-C08.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000144_R06-C55.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000145_R06-C56.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000146_R06-C57.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000141_R06-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000142_R06-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000147_R06-C58.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000148_R06-C59.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001348_R50-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000186_R07-C55.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000188_R07-C57.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000187_R07-C56.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000184_R07-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000190_R07-C59.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000189_R07-C58.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000368_R12-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000367_R12-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000366_R12-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000365_R12-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000364_R12-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001218_R43-C48.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001219_R43-C49.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001216_R43-C40.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001217_R43-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000021_R03-C57.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000285_R09-C70.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001270_R46-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001269_R46-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001273_R46-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001274_R46-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001271_R46-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001272_R46-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001275_R46-C39.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000836_R27-C53.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000835_R27-C52.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000834_R27-C51.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000833_R27-C50.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000085_R05-C23.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000083_R05-C20.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000086_R05-C27.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000509_R15-C70.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000088_R05-C29.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000309_R10-C63.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000216_R08-C30.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000217_R08-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000218_R08-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000016_R03-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000015_R03-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000014_R03-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000600_R18-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000661_R19-C69.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000913_R31-C34.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000657_R19-C64.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000914_R31-C36.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000915_R31-C37.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000654_R19-C61.bam,D,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000910_R31-C31.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000911_R31-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000912_R31-C33.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001210_R43-C32.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001213_R43-C35.bam,S,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000709_R21-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000708_R21-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000706_R21-C11.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000707_R21-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001126_R39-C41.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001127_R39-C48.bam,G2,4.8,5.8
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001161_R41-C13.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001160_R41-C12.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001159_R41-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001163_R41-C17.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001162_R41-C16.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001165_R41-C19.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_001164_R41-C18.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000926_R32-C11.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000925_R32-C10.bam,G1,2.4,2.9
UID-DLP-SA1044,SLX-A96139A,UID-DLP-SA1044_SLX-A96139A_000927_R32-C14.bam,G1,2.4,2.9
